game,date,time,field,bracket,ROUND,team,SCORE
3770164,04/19/2015,12:00 PM,Moorestown,B1A,3,CBAA B,
3768241,04/19/2015,12:00 PM,Abraham Lincoln High Sch,B3,4,Lansing B,
3768241,04/19/2015,12:00 PM,Abraham Lincoln High Sch,B3,4,CBAA B,
3763182,04/19/2015,12:00 PM,Penncrest  HS Field 9,B1A,3,Rose Tree B,
3763182,04/19/2015,12:00 PM,Penncrest  HS Field 9,B1A,3,Crooked Crosse B,
3763175,04/19/2015,12:00 PM,Perk Valley MS west,B1A,3,Perkiomen Valley B,
3763175,04/19/2015,12:00 PM,Perk Valley MS west,B1A,3,Radnor B,
3768578,04/19/2015,12:00 PM,Souderton,B3,4,Souderton B,
3768578,04/19/2015,12:00 PM,Souderton,B3,4,New Hope B,
3768117,04/19/2015,12:00 PM,William Penn Middle Scho,A3,3,Lower Bucks White A,
3768117,04/19/2015,12:00 PM,William Penn Middle Scho,A3,4,Spring-Ford A,
3767803,04/19/2015,12:00 PM,Twin Oaks Day Camp Field,A2,4,Warriors A,
3767803,04/19/2015,12:00 PM,Twin Oaks Day Camp Field,A2,4,Crooked Crosse A,
3769597,04/19/2015,1:00 PM,Lower Merion - Grass,B2,2,Ashbee B,
3769597,04/19/2015,1:00 PM,Lower Merion - Grass,B2,2,Ridley B,
3768905,04/19/2015,1:00 PM,Episcopal Academy Turf,B1,1,Marple Newtown B,
3768905,04/19/2015,1:00 PM,Episcopal Academy Turf,B1,2,Interboro B,
3750144,04/19/2015,1:00 PM,Encke Field,A1A,3,Springfield A,
3750144,04/19/2015,1:00 PM,Encke Field,A1A,3,Radnor A,
3769815,04/19/2015,1:00 PM,Prevost Field,B3,2,Radnor White B,
3769815,04/19/2015,1:00 PM,Prevost Field,B3,2,Haven B,
3771114,04/19/2015,1:00 PM,Haven - King Field Turf,C,2,Haven C,
3771114,04/19/2015,1:00 PM,Haven - King Field Turf,C,2,Rose Tree C,
3771222,04/19/2015,1:00 PM,Aston (Pennell Field),C2,2,Aston C,
3771222,04/19/2015,1:00 PM,Aston (Pennell Field),C2,2,Drexel Hill C,
3771223,04/19/2015,1:00 PM,Conshohocken,C2,2,Conshohocken C,
3771223,04/19/2015,1:00 PM,Conshohocken,C2,2,Upper Merion C,
3769598,04/19/2015,1:00 PM,Drexel Hill,B2,2,Drexel Hill B,
3769598,04/19/2015,1:00 PM,Drexel Hill,B2,2,Radnor B,
3771112,04/19/2015,1:00 PM,Springfield - Church Rd,C1,2,Springfield C,
3771112,04/19/2015,1:00 PM,Springfield - Church Rd,C,2,Marple Newtown C,
3750119,04/19/2015,1:00 PM,Haverford,A1A,3,Haverford A,
3750119,04/19/2015,1:00 PM,Haverford,A1A,2,Moorestown A,
3769599,04/19/2015,1:00 PM,Heuser Field 1,UpperMerion,1,U,
3769599,04/19/2015,1:00 PM,Heuser Field 1,B2,2,Springfield B,
3768281,04/19/2015,1:30 PM,Nathaniel Boileau Park,B3,4,Upper Moreland B,
3768281,04/19/2015,1:30 PM,Nathaniel Boileau Park,B3,3,Horsham B,
3768294,04/19/2015,1:30 PM,Wissahickon,B3,3,Wissahickon Blue B,
3768294,04/19/2015,1:30 PM,Wissahickon,B3,4,Boyertown B,
3768106,04/19/2015,1:30 PM,Abraham Lincoln High Sch,A3,3,Lansing A,
3768106,04/19/2015,1:30 PM,Abraham Lincoln High Sch,A3,3,CBAA A,
3768205,04/19/2015,1:30 PM,PMYC Clubhouse Field,B2,4,Phoenixville B,
3768205,04/19/2015,1:30 PM,PMYC Clubhouse Field,B2,4,Boyertown B,
3768284,04/19/2015,1:30 PM,Twin Oaks Day Camp Field,B3,3,Wariors Blue B,
3768284,04/19/2015,1:30 PM,Twin Oaks Day Camp Field,B3,4,Council Rock B,
3768266,04/19/2015,1:30 PM,Perk Valley Middle Schoo,B3,4,Perkiomen Valley B,
3768266,04/19/2015,1:30 PM,Perk Valley Middle Schoo,B3,4,Lower Bucks White B,
3768245,04/19/2015,1:30 PM,William Penn Middle Scho,B3,4,Lower Bucks Blue B,
3768245,04/19/2015,1:30 PM,William Penn Middle Scho,B3,4,Spring-Ford B,
3768577,04/19/2015,1:30 PM,Souderton,B2,3,Souderton B,
3768577,04/19/2015,1:30 PM,Souderton,B2,2,Lansing B,
3771225,04/19/2015,2:30 PM,Haven - King Field Turf,C2,2,Haven C,
3771225,04/19/2015,2:30 PM,Haven - King Field Turf,C2,2,Springfield C,
3769816,04/19/2015,2:45 PM,Prevost Field,B3,2,Radnor Maroon B,
3769816,04/19/2015,2:45 PM,Prevost Field,B3,2,Rose Tree B,
3769817,04/19/2015,2:45 PM,Episcopal Academy Turf,B3,2,Marple B,
3769817,04/19/2015,2:45 PM,Episcopal Academy Turf,B3,2,Haverford B,
3771116,04/19/2015,2:45 PM,Lower Merion - Grass,C,2,Ashbee C,
3771116,04/19/2015,2:45 PM,Lower Merion - Grass,C,2,Haverford C,
3771113,04/19/2015,2:45 PM,Heuser Field 1,C,2,Upper Merion C,
3771113,04/19/2015,2:45 PM,Heuser Field 1,C,2,Interboro Black C,
3768906,04/19/2015,2:45 PM,Encke Field,B1,2,Radnor B,
3768906,04/19/2015,2:45 PM,Encke Field,B1,2,Asbee B,
3769600,04/19/2015,2:45 PM,Haverford,B2,2,Haverford B,
3769600,04/19/2015,2:45 PM,Haverford,B1,2,Conshohocken B,
3769818,04/19/2015,3:00 PM,Ridley Municipal Park,B3,2,Ridley B,
3769818,04/19/2015,3:00 PM,Ridley Municipal Park,B3,2,Aston B,
3768165,04/19/2015,3:00 PM,Deep Run,B1,3,Deep Run B,
3768165,04/19/2015,3:00 PM,Deep Run,B1,5,Calvary B,
3768299,04/19/2015,3:00 PM,Wissahickon,B3,3,Wissahickon Gold B,
3768299,04/19/2015,3:00 PM,Wissahickon,B3,4,Spartan B,
3767764,04/19/2015,3:00 PM,Perk Valley Middle Schoo,A1,4,Perkiomen Valley A,
3767764,04/19/2015,3:00 PM,Perk Valley Middle Schoo,A1,3,Boyertown A,
3768172,04/19/2015,3:00 PM,William Penn Middle Scho,B1,3,Lower Bucks B,
3768172,04/19/2015,3:00 PM,William Penn Middle Scho,B1,3,Warriors B,
3768087,04/19/2015,3:30 PM,Calvary AA,A3,3,Calvary A,
3768087,04/19/2015,3:30 PM,Calvary AA,A3,4,Perkiomen Valley A,
3768216,04/19/2015,4:30 PM,Wissahickon,B2,3,Wissahickon B,
3768216,04/19/2015,4:30 PM,Wissahickon,B2,4,Warriors B,
3771115,04/19/2015,4:45 PM,Ridley Municipal Park,C,2,Ridley C,
3771115,04/19/2015,4:45 PM,Ridley Municipal Park,C,2,Radnor C,
3768103,04/25/2015,9:00 AM,Cedar Hill Park,A3,5,Horsham A,
3768103,04/25/2015,9:00 AM,Cedar Hill Park,A3,4,CBAA A,
3768118,04/25/2015,9:00 AM,William Penn Middle Scho,A3,4,Lower Bucks White A,
3768118,04/25/2015,9:00 AM,William Penn Middle Scho,A3,4,Council Rock  A,
3768121,04/25/2015,9:00 AM,Pennbrook Middle School,A3,4,North Penn A,
3768121,04/25/2015,9:00 AM,Pennbrook Middle School,A3,4,Wissahickon A,
3750135,04/25/2015,9:00 AM,Radnor High School,A1A,4,Radnor A,
3750135,04/25/2015,9:00 AM,Radnor High School,A1A,3,Moorestown A,
3760524,04/25/2015,10:00 AM,Middletown Comm Park,A1,3,Lower Bucks A,
3760524,04/25/2015,10:00 AM,Middletown Comm Park,A1,3,Conshohocken A,
3760522,04/25/2015,10:00 AM,Wissahickon,A1,3,Wissahickon A,
3760522,04/25/2015,10:00 AM,Wissahickon,A1,3,Warriors A,
3761644,04/25/2015,10:00 AM,Drexel Hill,A2,3,Drexel Hill A,
3761644,04/25/2015,10:00 AM,Drexel Hill,A2,3,Aston A,
3761643,04/25/2015,10:00 AM,Interboro,A2,3,Interboro A,
3761643,04/25/2015,10:00 AM,Interboro,A2,2,UpperMerion A,
3761642,04/25/2015,10:00 AM,Rose Tree,A2,2,Radnor A,
3761642,04/25/2015,10:00 AM,Rose Tree,A2,3,Rose Tree A,
3761673,04/25/2015,10:00 AM,Gauntlett Center,A3,3,Marple Newtown A,
3761673,04/25/2015,10:00 AM,Gauntlett Center,A3,3,Ridley A,
3760525,04/25/2015,10:00 AM,Haven - King Field Turf,A1,3,Haven A,
3760525,04/25/2015,10:00 AM,Haven - King Field Turf,A1,3,Marple A,
3767863,04/25/2015,10:00 AM,Twin Oaks Day Camp Field,A3,5,Warriors A,
3767863,04/25/2015,10:00 AM,Twin Oaks Day Camp Field,A3,5,Perkiomen Valley A,
3768069,04/25/2015,10:30 AM,William Penn Middle Scho,A2,4,Lower Bucks A,
3768069,04/25/2015,10:30 AM,William Penn Middle Scho,A2,4,Boyertown A,
3768039,04/25/2015,10:30 AM,Pennbrook Middle School,A1,3,North Penn A,
3768039,04/25/2015,10:30 AM,Pennbrook Middle School,A1,4,Boyertown A,
3768036,04/25/2015,10:30 AM,Cedar Hill Park,A1,4,Horsham A,
3768036,04/25/2015,10:30 AM,Cedar Hill Park,A1,3,CBAA A,
3750102,04/25/2015,10:30 AM,CCLC,A1A,3,Crooked Crosse A,
3750102,04/25/2015,10:30 AM,CCLC,A1A,3,CBAA  A,
3767775,04/25/2015,10:30 AM,Newtown Elementary,A2,4,Council Rock White A,
3767775,04/25/2015,10:30 AM,Newtown Elementary,A2,5,Crooked Crosse A,
3761672,04/25/2015,10:45 AM,Radnor Memorial Park,A3,3,Radnor Maroon A,
3761672,04/25/2015,10:45 AM,Radnor Memorial Park,A3,3,Haverford A,
3768139,04/25/2015,11:00 AM,Nathaniel Boileau Park,A3,5,Upper Moreland A,
3768139,04/25/2015,11:00 AM,Nathaniel Boileau Park,A3,4,Lower Bucks Blue A,
3768047,04/25/2015,11:30 AM,Spartan,A1,4,Spartan A,
3768047,04/25/2015,11:30 AM,Spartan,A1,5,Perkiomen Valley A,
3768084,04/25/2015,11:30 AM,Twin Oaks Day Camp Field,A2,5,Warriors A,
3768084,04/25/2015,11:30 AM,Twin Oaks Day Camp Field,A2,4,Souderton Red A,
3761674,04/25/2015,11:45 AM,Haven - King Field Turf,A3,3,Haven A,
3761674,04/25/2015,11:45 AM,Haven - King Field Turf,A3,3,Ashbee A,
3768075,04/25/2015,12:00 PM,PMYC Clubhouse Field,A2,4,Phoenixville A,
3768075,04/25/2015,12:00 PM,PMYC Clubhouse Field,A2,4,Spring-Ford A,
3768070,04/25/2015,12:00 PM,Pennbrook Middle School,A2,4,North Penn A,
3768070,04/25/2015,12:00 PM,Pennbrook Middle School,A2,4,Souderton White A,
3768051,04/25/2015,12:00 PM,Newtown Elementary,A2,4,Council Rock Blue A,
3768051,04/25/2015,12:00 PM,Newtown Elementary,A2,4,Deep Run A,
3750120,04/25/2015,12:30 PM,Haverford,A1A,4,Haverford A,
3750120,04/25/2015,12:30 PM,Haverford,A1A,4,Springfield A,
3761671,04/25/2015,12:30 PM,Radnor Memorial Park,A3,3,Radnor White A,
3761671,04/25/2015,12:30 PM,Radnor Memorial Park,A3,3,Springfield A,
3767746,04/25/2015,2:00 PM,Calvary AA,A1,3,Calvary A,
3767746,04/25/2015,2:00 PM,Calvary AA,A1,4,Deep Run A,
3767808,04/25/2015,3:30 PM,Calvary AA,A3,4,Calvary A,
3767808,04/25/2015,3:30 PM,Calvary AA,A3,4,Lansing A,
3763157,04/26/2015,10:30 AM,Boyertown,B1A,5,Boyertown B,
3763157,04/26/2015,10:30 AM,Boyertown,B1A,4,Moorestown B,
3768181,04/26/2015,11:00 AM,Spartan,B1,4,Spartan B,
3768181,04/26/2015,11:00 AM,Spartan,B1,7,CBAA B,
3750104,04/26/2015,11:00 AM,CCLC,A1A,4,Crooked Crosse A,
3750104,04/26/2015,11:00 AM,CCLC,A1A,4,Council Rock A,
3768168,04/26/2015,12:00 PM,Cedar Hill Park,B1,6,Horsham B,
3768168,04/26/2015,12:00 PM,Cedar Hill Park,B1,4,Deep Run B,
3763160,04/26/2015,12:00 PM,CBAA 2,B1A,4,CBAA B,
3763160,04/26/2015,12:00 PM,CBAA 2,B1A,4,Rose Tree B,
3768160,04/26/2015,12:00 PM,Newtown Elementary,B1,3,Council Rock B,
3768160,04/26/2015,12:00 PM,Newtown Elementary,B1,4,Lower Bucks B,
3768209,04/26/2015,12:00 PM,Nathaniel Boileau Park,B2,4,Upper Moreland B,
3768209,04/26/2015,12:00 PM,Nathaniel Boileau Park,B2,4,Deep Run B,
3750136,04/26/2015,12:00 PM,Springfield - Church Rd,A1A,5,Radnor A,
3750136,04/26/2015,12:00 PM,Springfield - Church Rd,A1A,5,Springfield A,
3768579,04/26/2015,12:00 PM,Souderton,B2,4,Souderton B,
3768579,04/26/2015,12:00 PM,Souderton,B2,5,Boyertown B,
3768200,04/26/2015,12:00 PM,Abraham Lincoln High Sch,B2,3,Lansing B,
3768200,04/26/2015,12:00 PM,Abraham Lincoln High Sch,B2,4,Wissahickon B,
3768256,04/26/2015,12:00 PM,Hardy Bush Fields,B3,5,New Hope B,
3768256,04/26/2015,12:00 PM,Hardy Bush Fields,B3,5,Spartan B,
3767979,04/26/2015,12:00 PM,Pennbrook Middle School,B3,5,North Penn B,
3767979,04/26/2015,12:00 PM,Pennbrook Middle School,B3,5,Boyertown B,
3768290,04/26/2015,12:00 PM,Twin Oaks Day Camp Field,B3,4,Warriors White B,
3768290,04/26/2015,12:00 PM,Twin Oaks Day Camp Field,B3,4,Wissahickon Gold B,
3763163,04/26/2015,12:30 PM,CCLC,B1A,4,Crooked Crosse B,
3763163,04/26/2015,12:30 PM,CCLC,B1A,4,Springfield B,
3771121,04/26/2015,12:30 PM,Haverford,C,3,Haverford C,
3771121,04/26/2015,12:30 PM,Haverford,C,3,Upper Merion C,
3771226,04/26/2015,1:00 PM,Heuser Field 1,C2,3,Upper Merion C,
3771226,04/26/2015,1:00 PM,Heuser Field 1,C2,3,Aston C,
3769601,04/26/2015,1:00 PM,Encke Field,B2,3,Radnor B,
3769601,04/26/2015,1:00 PM,Encke Field,B2,3,Ashbee B,
3769602,04/26/2015,1:00 PM,Episcopal Academy Turf,B2,2,Marple Newtown B,
3769602,04/26/2015,1:00 PM,Episcopal Academy Turf,B2,3,Haverford B,
3769820,04/26/2015,1:00 PM,Rose Tree,B3,3,Rose Tree B,
3769820,04/26/2015,1:00 PM,Rose Tree,B3,3,Ridley B,
3769822,04/26/2015,1:00 PM,Aston (Pennell Field),B3,3,Aston B,
3769822,04/26/2015,1:00 PM,Aston (Pennell Field),B3,3,Radnor White B,
3769604,04/26/2015,1:00 PM,Conshohocken,B1,3,Conshohocken B,
3769604,04/26/2015,1:00 PM,Conshohocken,B2,3,Drexel Hill B,
3771228,04/26/2015,1:00 PM,Drexel Hill,C2,3,Drexel Hill C,
3771228,04/26/2015,1:00 PM,Drexel Hill,White,2,Ridley C2 W,
3771117,04/26/2015,1:00 PM,Interboro,C,3,Interboro Black C,
3771117,04/26/2015,1:00 PM,Interboro,C1,3,Springfield C,
3768908,04/26/2015,1:00 PM,Haven - King Field Turf,B1,3,Haven B,
3768908,04/26/2015,1:00 PM,Haven - King Field Turf,B1,2,Marple Newtown B,
3768242,04/26/2015,1:30 PM,Abraham Lincoln High Sch,B3,5,Lansing B,
3768242,04/26/2015,1:30 PM,Abraham Lincoln High Sch,B3,4,Crooked Crosse B,
3768235,04/26/2015,1:30 PM,Cedar Hill Park,B3,4,Horsham B,
3768235,04/26/2015,1:30 PM,Cedar Hill Park,B3,5,Perkiomen Valley B,
3768285,04/26/2015,1:30 PM,Twin Oaks Day Camp Field,B3,4,Wariors Blue B,
3768285,04/26/2015,1:30 PM,Twin Oaks Day Camp Field,B3,5,CBAA B,
3767996,04/26/2015,1:30 PM,Brooke Elementary School,B3,5,Spring-Ford B,
3767996,04/26/2015,1:30 PM,Brooke Elementary School,B3,5,Upper Moreland B,
3768226,04/26/2015,1:30 PM,Newtown Elementary,B3,5,Council Rock B,
3768226,04/26/2015,1:30 PM,Newtown Elementary,B3,5,Lower Bucks Blue B,
3768907,04/26/2015,1:45 PM,Springfield - Church Rd,B1,2,Springfield B,
3768907,04/26/2015,1:45 PM,Springfield - Church Rd,B1,3,Radnor B,
3768909,04/26/2015,1:45 PM,Lower Merion - Grass,B1,3,Asbee B,
3768909,04/26/2015,1:45 PM,Lower Merion - Grass,B1,3,Ridley B,
3769819,04/26/2015,2:15 PM,Haverford,B3,3,Haverford B,
3769819,04/26/2015,2:15 PM,Haverford,B3,3,Radnor Maroon B,
3771120,04/26/2015,2:45 PM,Episcopal Academy Turf,C,3,Marple Newtown C,
3771120,04/26/2015,2:45 PM,Episcopal Academy Turf,C,3,Ridley C,
3763179,04/26/2015,2:45 PM,Radnor Memorial Park,B1A,4,Radnor B,
3763179,04/26/2015,2:45 PM,Radnor Memorial Park,B1A,5,Spring-Ford B,
3771118,04/26/2015,2:45 PM,Rose Tree,C,3,Rose Tree C,
3771118,04/26/2015,2:45 PM,Rose Tree,C,3,Radnor C,
3769821,04/26/2015,2:45 PM,Haven - King Field Turf,B3,3,Haven B,
3769821,04/26/2015,2:45 PM,Haven - King Field Turf,B3,3,Marple B,
3767912,04/26/2015,3:00 PM,Newtown Elementary,B2,4,Council Rock B,
3767912,04/26/2015,3:00 PM,Newtown Elementary,B2,5,Phoenixville B,
3769603,04/26/2015,3:00 PM,Ridley Municipal Park,B2,3,Ridley B,
3769603,04/26/2015,3:00 PM,Ridley Municipal Park,UpperMerion,2,U,
3771229,04/26/2015,3:30 PM,Springfield - Church Rd,C2,3,Springfield C,
3771229,04/26/2015,3:30 PM,Springfield - Church Rd,C2,3,Conshohocken C,
3760523,04/26/2015,3:30 PM,Lower Merion - Grass,A1,3,Ashbee A,
3760523,04/26/2015,3:30 PM,Lower Merion - Grass,A1,3,Ridley A,
3768175,04/26/2015,4:00 PM,Pennbrook Middle School,B1,3,North Penn B,
3768175,04/26/2015,4:00 PM,Pennbrook Middle School,B1,6,Calvary B,
3763167,04/26/2015,4:00 PM,Haverford,B1A,4,Haverford B,
3763167,04/26/2015,4:00 PM,Haverford,B1A,4,Perkiomen Valley B,
3771119,04/26/2015,4:15 PM,Haven - King Field Turf,C,3,Haven C,
3771119,04/26/2015,4:15 PM,Haven - King Field Turf,C,3,Ashbee C,
3771227,04/26/2015,4:45 PM,Ridley Municipal Park,Green,2,Ridley C2 G,
3771227,04/26/2015,4:45 PM,Ridley Municipal Park,C2,3,Haven C,
3767893,05/01/2015,7:30 PM,William Penn Middle Scho,B1,5,Lower Bucks B,
3767893,05/01/2015,7:30 PM,William Penn Middle Scho,B1,4,North Penn B,
3768197,05/02/2015,8:00 AM,Deep Run,B2,5,Deep Run B,
3768197,05/02/2015,8:00 AM,Deep Run,B2,4,Lansing B,
3768193,05/02/2015,9:00 AM,Newtown Elementary,B2,5,Council Rock B,
3768193,05/02/2015,9:00 AM,Newtown Elementary,B2,5,Wissahickon B,
3768609,05/02/2015,9:00 AM,Boyertown,B2,6,Boyertown B,
3768609,05/02/2015,9:00 AM,Boyertown,B2,5,Upper Moreland B,
3768128,05/02/2015,9:00 AM,Perk Valley Middle Schoo,A3,6,Perkiomen Valley A,
3768128,05/02/2015,9:00 AM,Perk Valley Middle Schoo,A3,6,Upper Moreland A,
3768122,05/02/2015,9:00 AM,Pennbrook Middle School,A3,5,North Penn A,
3768122,05/02/2015,9:00 AM,Pennbrook Middle School,A3,6,Horsham A,
3761676,05/02/2015,9:30 AM,Prevost Field,A3,4,Ashbee A,
3761676,05/02/2015,9:30 AM,Prevost Field,A3,4,Radnor Maroon A,
3761645,05/02/2015,10:00 AM,St Joe - Mary St,A2,3,StJoes A,
3761645,05/02/2015,10:00 AM,St Joe - Mary St,A2,4,Interboro A,
3760527,05/02/2015,10:00 AM,Gauntlett Center,A1,4,Marple A,
3760527,05/02/2015,10:00 AM,Gauntlett Center,A1,4,Ashbee A,
3760526,05/02/2015,10:00 AM,Twin Oaks Day Camp Field,A1,4,Warriors A,
3760526,05/02/2015,10:00 AM,Twin Oaks Day Camp Field,A1,4,Lower Bucks A,
3769627,05/02/2015,10:00 AM,Drexel Hill,B2,4,Drexel Hill B,
3769627,05/02/2015,10:00 AM,Drexel Hill,B2,3,Springfield B,
3761646,05/02/2015,10:00 AM,Aston (Pennell Field),A2,4,Aston A,
3761646,05/02/2015,10:00 AM,Aston (Pennell Field),A2,3,Radnor A,
3760528,05/02/2015,10:00 AM,Conshohocken,A1,4,Conshohocken A,
3760528,05/02/2015,10:00 AM,Conshohocken,A1,4,Haven A,
3760529,05/02/2015,10:00 AM,Ridley Municipal Park,A1,4,Ridley A,
3760529,05/02/2015,10:00 AM,Ridley Municipal Park,A1,4,Wissahickon A,
3768048,05/02/2015,10:00 AM,Spartan,A1,5,Spartan A,
3768048,05/02/2015,10:00 AM,Spartan,A1,4,Calvary A,
3761647,05/02/2015,10:00 AM,Heuser Field 1,A2,3,UpperMerion A,
3761647,05/02/2015,10:00 AM,Heuser Field 1,A2,4,Drexel Hill A,
3768097,05/02/2015,10:30 AM,Newtown Elementary,A3,5,Council Rock  A,
3768097,05/02/2015,10:30 AM,Newtown Elementary,A3,5,Calvary A,
3763195,05/02/2015,10:30 AM,Wissahickon,B1A,4,Wissahickon B,
3763195,05/02/2015,10:30 AM,Wissahickon,B1A,5,Crooked Crosse B,
3750126,05/02/2015,10:30 AM,Moorestown,A1A,4,Moorestown A,
3750126,05/02/2015,10:30 AM,Moorestown,A1A,5,Crooked Crosse A,
3750141,05/02/2015,10:30 AM,Springfield - Sabold,A1A,6,Springfield A,
3750141,05/02/2015,10:30 AM,Springfield - Sabold,A1A,4,CBAA  A,
3770142,05/02/2015,10:30 AM,CBAA 2,B1,8,CBAA B,
3770142,05/02/2015,10:30 AM,CBAA 2,B1,6,Lower Bucks B,
3768157,05/02/2015,10:30 AM,CBAA 2,B1,9,CBAA B,
3768157,05/02/2015,10:30 AM,CBAA 2,B1,7,Lower Bucks B,
3770143,05/02/2015,10:30 AM,CBAA 2,B1,10,CBAA B,
3770143,05/02/2015,10:30 AM,CBAA 2,B1,8,Lower Bucks B,
3768600,05/02/2015,10:30 AM,Boyertown,A1,5,Boyertown A,
3768600,05/02/2015,10:30 AM,Boyertown,A1,4,CBAA A,
3768040,05/02/2015,10:30 AM,Pennbrook Middle School,A1,4,North Penn A,
3768040,05/02/2015,10:30 AM,Pennbrook Middle School,A1,5,Horsham A,
3768045,05/02/2015,10:30 AM,Perk Valley Middle Schoo,A1,6,Perkiomen Valley A,
3768045,05/02/2015,10:30 AM,Perk Valley Middle Schoo,A1,5,Deep Run A,
3768581,05/02/2015,10:30 AM,Souderton,A2,5,Souderton White A,
3768581,05/02/2015,10:30 AM,Souderton,A2,5,Deep Run A,
3761675,05/02/2015,11:00 AM,Encke Field,A3,4,Radnor White A,
3761675,05/02/2015,11:00 AM,Encke Field,A3,4,Marple Newtown A,
3769626,05/02/2015,11:45 AM,Gauntlett Center,B2,3,Marple Newtown B,
3769626,05/02/2015,11:45 AM,Gauntlett Center,B2,4,Radnor B,
3761677,05/02/2015,11:45 AM,Ridley Municipal Park,A3,4,Ridley A,
3761677,05/02/2015,11:45 AM,Ridley Municipal Park,A3,4,Haven A,
3768061,05/02/2015,12:00 PM,CCLC,A2,6,Crooked Crosse A,
3768061,05/02/2015,12:00 PM,CCLC,A2,5,Spring-Ford A,
3768147,05/02/2015,12:00 PM,Wissahickon,A3,5,Wissahickon A,
3768147,05/02/2015,12:00 PM,Wissahickon,A3,5,Lower Bucks White A,
3768052,05/02/2015,12:00 PM,Newtown Elementary,A2,5,Council Rock Blue A,
3768052,05/02/2015,12:00 PM,Newtown Elementary,A2,5,Boyertown A,
3768107,05/02/2015,12:00 PM,Abraham Lincoln High Sch,A3,5,Lansing A,
3768107,05/02/2015,12:00 PM,Abraham Lincoln High Sch,A3,5,Spring-Ford A,
3768580,05/02/2015,12:00 PM,Souderton,A2,5,Souderton Red A,
3768580,05/02/2015,12:00 PM,Souderton,A2,5,Lower Bucks A,
3768071,05/02/2015,12:00 PM,Pennbrook Middle School,A2,5,North Penn A,
3768071,05/02/2015,12:00 PM,Pennbrook Middle School,A2,5,Phoenixville A,
3761678,05/02/2015,12:15 PM,Springfield - Sabold,A3,4,Springfield A,
3761678,05/02/2015,12:15 PM,Springfield - Sabold,A3,4,Haverford A,
3769628,05/02/2015,12:30 PM,Haverford,B2,4,Haverford B,
3769628,05/02/2015,12:30 PM,Haverford,B2,4,Ridley B,
3770133,05/02/2015,1:30 PM,CBAA 1,A3,5,CBAA A,
3770133,05/02/2015,1:30 PM,CBAA 1,A3,6,Warriors A,
3767776,05/02/2015,1:30 PM,Newtown Elementary,A2,5,Council Rock White A,
3767776,05/02/2015,1:30 PM,Newtown Elementary,A2,6,Warriors A,
3769625,05/02/2015,1:45 PM,Shipley Farms 1,B2,4,Ashbee B,
3769625,05/02/2015,1:45 PM,Shipley Farms 1,UpperMerion,3,U,
3767872,05/02/2015,2:00 PM,Calvary AA,B1,7,Calvary B,
3767872,05/02/2015,2:00 PM,Calvary AA,B1,7,Horsham B,
3750110,05/02/2015,3:00 PM,Newtown Elementary,A1A,5,Council Rock A,
3750110,05/02/2015,3:00 PM,Newtown Elementary,A1A,6,Radnor A,
3768911,05/02/2015,3:00 PM,Ridley Municipal Park,B1,4,Ridley B,
3768911,05/02/2015,3:00 PM,Ridley Municipal Park,B1,3,Springfield B,
3767908,05/02/2015,3:00 PM,CBAA 2,B2,4,CBAA B,
3767908,05/02/2015,3:00 PM,CBAA 2,B2,5,Warriors B,
3768161,05/02/2015,4:30 PM,Newtown Elementary,B1,4,Council Rock B,
3768161,05/02/2015,4:30 PM,Newtown Elementary,B1,4,Warriors B,
3763183,05/03/2015,12:00 PM,Penncrest  HS Field 9,B1A,5,Rose Tree B,
3763183,05/03/2015,12:00 PM,Penncrest  HS Field 9,B1A,5,Perkiomen Valley B,
3768601,05/03/2015,12:00 PM,Boyertown,A2,6,Boyertown A,
3768601,05/03/2015,12:00 PM,Boyertown,A2,6,Souderton White A,
3768169,05/03/2015,12:00 PM,Cedar Hill Park,B1,8,Horsham B,
3768169,05/03/2015,12:00 PM,Cedar Hill Park,B1,5,Spartan B,
3763192,05/03/2015,12:00 PM,Brooke Elementary,B1A,6,Spring-Ford B,
3763192,05/03/2015,12:00 PM,Brooke Elementary,B1A,5,Moorestown B,
3768049,05/03/2015,12:00 PM,Spartan,A1,6,Spartan A,
3768049,05/03/2015,12:00 PM,Spartan,A1,5,CBAA A,
3768912,05/03/2015,12:00 PM,Gauntlett Center,B1,3,Marple Newtown B,
3768912,05/03/2015,12:00 PM,Gauntlett Center,B1,4,Asbee B,
3750105,05/03/2015,12:00 PM,CBAA 1,A1A,5,CBAA  A,
3750105,05/03/2015,12:00 PM,CBAA 1,A1A,6,Crooked Crosse A,
3768282,05/03/2015,12:00 PM,Nathaniel Boileau Park,B3,6,Upper Moreland B,
3768282,05/03/2015,12:00 PM,Nathaniel Boileau Park,B3,5,Wariors Blue B,
3768162,05/03/2015,12:00 PM,Newtown Elementary,B1,5,Council Rock B,
3768162,05/03/2015,12:00 PM,Newtown Elementary,B1,11,CBAA B,
3768295,05/03/2015,12:00 PM,Wissahickon,B3,4,Wissahickon Blue B,
3768295,05/03/2015,12:00 PM,Wissahickon,B3,5,Warriors White B,
3768206,05/03/2015,12:00 PM,PMYC Clubhouse Field,B2,6,Phoenixville B,
3768206,05/03/2015,12:00 PM,PMYC Clubhouse Field,B2,5,Lansing B,
3768252,05/03/2015,12:00 PM,William Penn Middle Scho,B3,5,Lower Bucks White B,
3768252,05/03/2015,12:00 PM,William Penn Middle Scho,B3,6,New Hope B,
